device_price,device_brand,device_ram,device_storage,sap_sentinel_price
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
102000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
102000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
166200,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
102000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
108000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
116200,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
116200,Samsung,4,64,15000.0
89500,Samsung,4,64,15000.0
105000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
103300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
109500,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106000,Samsung,4,64,15000.0
106000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
112000,Samsung,4,64,15000.0
106300,Samsung,4,64,23000.0
97600,Samsung,4,128,13000.0
97600,Samsung,4,128,13000.0
97600,Samsung,4,128,13000.0
97600,Samsung,4,128,13000.0
97600,Samsung,4,128,13000.0
108000,Samsung,4,128,13000.0
89100,Samsung,4,128,13000.0
105000,Samsung,4,128,13000.0
97600,Samsung,4,128,13000.0
103200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
100000,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
99600,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
98000,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
90500,Samsung,4,128,13000.0
103000,Samsung,4,128,13000.0
99200,Samsung,4,128,13000.0
101000,Samsung,4,128,13000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
109000,Samsung,4,128,15000.0
83300,Samsung,4,128,15000.0
103400,Samsung,4,128,15000.0
109000,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
112600,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109000,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
112400,Samsung,4,128,15000.0
109100,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
113500,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
110000,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,12000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
118500,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111400,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116100,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116300,Samsung,4,128,15000.0
111400,Samsung,4,128,15000.0
120000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
113900,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
120400,Samsung,4,128,15000.0
120400,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
113000,Samsung,4,128,15000.0
116300,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
117600,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116500,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
127200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
118700,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
107000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
111000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
111400,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
112700,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
111200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
120000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
166200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
112000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
115200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
119700,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
119700,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
89500,Samsung,4,128,15000.0
115200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
115200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
114000,Samsung,4,128,15000.0
115000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
106000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
113000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
124000,Samsung,4,128,15000.0
119700,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
114000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116500,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
118000,Samsung,4,128,15000.0
106300,Samsung,4,128,15000.0
116300,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
118000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
120000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
125000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,19000.0
88800,Samsung,4,128,23000.0
116200,Samsung,4,128,23000.0
91509,Samsung,3,32,12000.0
94600,Samsung,3,32,15000.0
94000,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
91290,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
94800,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
105000,Samsung,3,32,15000.0
105000,Samsung,3,32,15000.0
105000,Samsung,3,32,15000.0
105000,Samsung,3,32,15000.0
105000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
94600,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
97000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
94000,Samsung,3,32,15000.0
100000,Samsung,3,32,15000.0
95000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
99000,Samsung,3,32,15000.0
112000,Samsung,3,32,15000.0
112000,Samsung,3,32,15000.0
112000,Samsung,3,32,15000.0
110500,Samsung,3,32,15000.0
112000,Samsung,3,32,15000.0
112900,Samsung,3,32,15000.0
115000,Samsung,3,32,15000.0
115000,Samsung,3,32,15000.0
115000,Samsung,3,32,15000.0
134000,Samsung,3,32,20000.0
134000,Samsung,3,32,20000.0
124900,Samsung,3,32,20000.0
125000,Samsung,3,32,20000.0
124900,Samsung,3,32,20000.0
124900,Samsung,3,32,20000.0
125000,Samsung,3,32,20000.0
148000,Samsung,3,32,23000.0
128000,Samsung,3,32,20000.0
147000,Samsung,3,32,23000.0
147000,Samsung,3,32,23000.0
147500,Samsung,3,32,23000.0
166500,Samsung,3,32,23000.0
166500,Samsung,3,32,23000.0
135000,Samsung,3,32,23000.0
300000,Samsung,4,64,35000.0
221200,Samsung,4,64,25000.0
221200,Samsung,4,64,32000.0
221200,Samsung,4,64,32000.0
480000,Samsung,6,128,60000.0
555000,Samsung,6,128,60000.0
514900,Samsung,6,128,60000.0
68200,Samsung,4,64,12000.0
68000,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
68000,Samsung,4,64,12000.0
68000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
71000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
78000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
78000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
75000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
76000,Samsung,4,64,12000.0
73000,Samsung,4,64,12000.0
77509,Samsung,4,64,12000.0
77500,Samsung,4,64,12000.0
93900,Samsung,4,64,12000.0
88900,Samsung,4,64,15000.0
98000,Samsung,4,64,16000.0
60400,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
68200,Samsung,4,64,12000.0
75000,Samsung,4,64,12000.0
78000,Samsung,4,64,12000.0
70900,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
66000,Samsung,4,64,12000.0
73000,Samsung,4,64,12000.0
63700,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
77800,Samsung,3,32,12000.0
74000,Samsung,3,32,12000.0
65000,Samsung,3,32,12000.0
65000,Samsung,3,32,12000.0
65000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
69500,Samsung,3,32,12000.0
66600,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
52000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
52000,Samsung,3,32,12000.0
52000,Samsung,3,32,12000.0
49900,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
66000,Samsung,3,32,12000.0
69900,Samsung,3,32,14000.0
62900,Samsung,3,32,10000.0
74000,Samsung,3,32,12000.0
88900,Samsung,3,32,12000.0
88900,Samsung,3,32,12000.0
88900,Samsung,3,32,18000.0
86000,Samsung,3,32,14000.0
76000,Samsung,3,32,14000.0
62800,Samsung,3,32,14000.0
76000,Samsung,3,32,15000.0
60900,Samsung,3,32,15000.0
60900,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
61000,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
62000,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
62000,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
62900,Samsung,3,32,10000.0
74500,Samsung,3,32,10000.0
67000,Samsung,3,32,10000.0
62000,Samsung,3,32,10000.0
70900,Samsung,3,32,10000.0
70900,Samsung,3,32,10000.0
57900,Samsung,3,32,10000.0
70900,Samsung,3,32,10000.0
70900,Samsung,3,32,10000.0
70900,Samsung,3,32,10000.0
73500,Samsung,3,32,17000.0
67000,Samsung,3,32,17000.0
68000,Samsung,3,32,14000.0
540000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
510000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
565000,Samsung,8,256,51000.0
620000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
550000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
542000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
563000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
595000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
560000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
554000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
554000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
559000,Samsung,8,256,51000.0
554600,Samsung,8,256,51000.0
415000,Samsung,8,256,51000.0
865000,Samsung,12,256,125000.0
949900,Samsung,12,256,125000.0
865000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
865000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
865000,Samsung,12,256,125000.0
1200000,Samsung,12,256,125000.0
1120000,Samsung,12,256,125000.0
1200000,Samsung,12,256,125000.0
1150000,Samsung,12,256,125000.0
1030000,Samsung,12,256,125000.0
949900,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
1001500,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
999000,Samsung,12,256,125000.0
976500,Samsung,12,256,125000.0
944000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
1000000,Samsung,12,256,125000.0
940000,Samsung,12,256,125000.0
1000000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
1020000,Samsung,12,256,125000.0
927000,Samsung,12,256,125000.0
